BU_UOX,BU_MOX,Fr_MOX,TC_MOX,Pu_TOT
43.27,49.97,0.1122,15.53,12.475382
43.28,54.19,0.1161,0.2637,12.436201
43.13,34.3,0.05421,4.705,15.093452
43.01,45.49,0.1601,16.91,11.981985
43.17,55.88,0.1128,19.83,12.379042
43.2,41.13,0.09006,9.619,13.37522
43.04,62.67,0.1606,2.716,11.148036
43.06,55.37,0.03563,11.67,15.634178
43.07,46.79,0.0563,6.121,14.624609
43.18,41.88,0.05557,18.89,14.893887
43.28,42.77,0.09764,15.35,12.8965
43.02,47.86,0.0567,15.11,14.789033
43.05,44.35,0.03838,5.696,15.662404
43.25,63.88,0.04454,2.469,15.316672
43.07,52.24,0.09076,2.069,13.10219
43.22,42.15,0.1124,7.117,12.527522
43.2,33.24,0.1055,15.68,12.908988
43.1,60.25,0.05352,15.75,14.749888
43.11,61.62,0.1495,3.848,11.237119
42.98,64.18,0.124,5.211,11.556572
43.12,45.43,0.1169,2.777,12.078192
43.27,62.22,0.02641,5.11,15.885105
42.96,38.09,0.001055,2.688,17.210983
43.21,58.19,0.1459,12.32,11.726613
43.29,39.29,0.1208,7.553,12.299814
43.08,40.34,0.1844,14.47,11.735791
43.25,61.69,0.09201,15.22,12.974059
43.26,53.53,0.05839,1.066,14.378022
43.02,35.42,0.08184,9.85,13.61166
43.12,64.4,0.1169,16.91,12.20229
43.15,44.42,0.07639,3.421,14.094159
42.96,31.57,0.1504,11.38,12.36411
43.08,41.91,0.1947,17.72,11.718014
43.09,64.74,0.1545,9.07,11.272157
43.01,56.73,0.1555,8.087,11.50819
43.18,32.74,0.1997,13.22,11.764316
43.17,46.16,0.1278,16.75,12.264884
43.09,63.57,0.1973,15.41,11.327503
43.21,54.78,0.07553,4.17,13.598802
43.26,63.45,0.02151,5.553,16.129785
42.97,36.66,0.188,15.23,11.889335
43.22,38.85,0.002397,5.116,17.105878
43.16,44.53,0.1555,2.614,11.423748
43.02,53.64,0.1258,0.2553,11.634565
43.19,61.26,0.09056,6.105,12.952694
43.23,50.62,0.06551,19.03,14.297221
43.19,42.8,0.01618,9.392,16.444642
43.07,35.11,0.08625,10.99,13.410542
43.19,34.68,0.1146,10.2,12.538085
43.24,43.23,0.04644,17.3,15.067657
43.3,56.7,0.05296,6.059,14.906578
43.15,35.71,0.1728,7.139,11.788472
43.29,39.42,0.1097,19.27,12.758718
43.16,50.79,0.08558,8.946,13.480364
43.14,38.31,0.08504,19.4,13.661454
43.03,32.15,0.03748,2.678,15.514515
43.0,35.6,0.08767,5.371,13.702224
43.23,45.87,0.167,16.57,11.852832
43.13,50.35,0.123,17.08,12.387254
42.99,40.76,0.08794,4.022,13.67663
42.97,31.58,0.07886,14.88,13.874385
43.06,53.57,0.01612,6.932,16.545509
43.14,46.46,0.1183,10.02,12.249804
43.21,45.32,0.1574,14.3,11.942174
42.99,35.54,0.000267,6.899,17.246267
43.23,46.71,0.1117,11.75,12.255206
42.95,60.68,0.1886,1.249,10.978062
62.19,58.79,0.1677,0.08532,9.4736006
62.15,34.57,0.04823,9.491,12.415319
61.91,54.6,0.02914,17.37,13.206455
62.02,40.83,0.02329,17.79,13.411675
62.01,42.87,0.05369,16.85,12.191981
62.16,31.45,0.04345,3.58,12.743867
62.08,37.26,0.001083,13.1,14.287291
62.08,38.81,0.04272,15.37,12.477683
61.97,43.42,0.05072,8.747,12.110162
62.05,34.38,0.05273,17.65,12.234143
62.13,31.37,0.1527,11.48,10.509919
61.97,59.67,0.02789,5.939,13.027037
61.94,41.69,0.07195,9.27,11.254323
61.86,48.53,0.1734,2.234,9.7053036
61.89,44.48,0.03364,14.72,12.875883
62.03,38.21,0.08132,7.584,10.963605
62.11,49.9,0.1198,12.21,10.486238
62.1,61.81,0.1287,10.55,10.071952
62.11,57.84,0.1303,0.04005,9.747861
61.98,63.84,0.1569,9.808,9.8183723
62.09,35.81,0.1633,11.46,10.295802
62.09,56.94,0.1388,17.58,10.464064
62.16,39.05,0.1443,7.904,10.372952
62.06,46.61,0.1802,3.486,9.6796757
61.85,55.51,0.1524,2.392,9.700949
61.92,58.5,0.1073,10.68,10.399289
61.96,37.74,0.05755,6.183,12.12233
62.05,64.13,0.1795,7.486,9.5253059
61.88,36.94,0.18,2.944,10.024236
62.02,42.43,0.0378,15.2,12.69024
62.18,54.94,0.03807,11.64,12.529804
61.89,49.31,0.1195,0.9153,10.112279
61.94,52.2,0.03578,4.877,12.689133
62.1,57.59,0.1198,1.446,9.8834448
62.17,36.95,0.05955,18.78,11.836027
61.99,64.54,0.0174,5.02,13.641157
61.93,53.84,0.05664,2.328,11.764322
61.87,41.93,0.07401,16.82,11.395141
62.03,33.08,0.06521,19.51,11.727578
62.02,51.69,0.06268,11.33,11.780035
62.09,54.61,0.1408,4.789,9.8857685
62.07,60.61,0.06475,15.99,11.599307
62.06,64.23,0.04323,6.679,12.517072
62.13,50.51,0.08288,11.61,10.812541
62.15,64.25,0.1352,13.34,9.960479
62.0,56.98,0.1577,10.9,9.8409306
62.0,46.96,0.1205,6.768,10.419638
62.18,63.77,0.001934,6.378,14.256683
62.06,45.96,0.1224,6.705,10.336643
61.9,39.87,0.02695,6.44,13.323652
62.04,56.05,0.1745,19.76,9.9713586
62.0,58.51,0.149,9.101,9.9984488
62.15,57.65,0.1348,4.206,9.8091916
62.19,45.38,0.1953,2.959,9.6701397
62.14,35.53,0.01162,17.39,13.825343
62.12,46.56,0.1527,15.38,10.143576
61.98,37.91,0.002444,7.494,14.26122
61.95,49.07,0.1112,2.373,10.268064
61.86,51.55,0.01625,0.9088,13.666266
61.98,34.7,0.1878,14.99,10.121698
62.18,59.46,0.1247,10.48,10.246049
61.91,39.67,0.1492,6.7,10.16206
61.86,46.35,0.1437,4.428,10.020311
61.96,47.74,0.07386,11.78,11.343802
62.01,51.41,0.1904,11.61,9.76022
62.03,42.81,0.1704,19.13,10.392406
61.92,62.12,0.02234,15.67,13.353418
62.04,35.17,0.08801,16.12,11.159729
61.99,49.85,0.08627,15.95,10.83044
62.19,55.75,0.1511,18.05,10.223872
62.05,63.97,0.1434,9.637,10.105666
61.89,51.88,0.1596,17.86,10.257387
62.16,39.88,0.06357,8.0,11.766675
61.97,48.61,0.01358,7.589,13.722936
62.2,46.15,0.1861,13.07,9.9249873
61.88,62.81,0.06234,17.56,11.654217
62.04,50.25,0.1658,16.34,10.139623
61.92,39.36,0.1724,17.52,10.345842
61.86,63.92,0.1347,0.1052,9.834772
62.11,64.64,0.1023,7.662,10.1653
62.17,31.79,0.1845,16.43,10.328809
62.14,33.17,0.1695,7.818,10.222135
62.14,35.98,0.1697,8.964,10.089165
61.91,32.98,0.05055,16.07,12.389825
61.97,61.35,0.05702,13.14,11.85664
61.93,40.88,0.08499,19.46,11.174999
61.87,64.96,0.1278,1.532,9.8919103
62.13,38.15,0.1377,18.18,10.738142
62.07,32.77,0.1846,19.75,10.412241
61.95,46.98,0.08383,7.288,10.77464
61.87,47.08,0.1191,11.33,10.348736
62.12,51.82,0.1685,15.04,9.9990033
61.93,39.7,0.03095,0.0464,12.952987
61.9,40.66,0.03779,4.663,12.654432
62.1,36.75,0.1322,19.26,10.79649
62.08,30.97,0.01903,8.244,13.603002
61.95,43.56,0.0471,14.81,12.279769
62.17,53.12,0.06135,17.88,11.753373
62.0,32.04,0.1465,18.23,10.770408
61.94,46.31,0.1921,9.53,9.9134423
49.67,58.29,0.1074,12.57,11.408737
49.69,52.37,0.06872,1.482,13.314738
49.84,30.67,0.06828,11.64,13.123058
49.67,35.96,0.1385,6.75,11.374508
49.82,46.35,0.1139,2.038,11.513571
49.91,61.38,0.04581,0.2792,13.900993
49.83,43.33,0.01528,5.345,15.416085
49.73,30.72,0.06049,3.976,13.792254
49.91,39.15,0.1234,6.856,11.515244
49.85,46.32,0.1686,12.05,11.025415
49.62,53.18,0.1792,13.61,10.90915
49.67,54.26,0.1938,17.62,10.885843
49.75,53.39,0.02509,8.688,14.977725
49.92,46.7,0.1336,12.41,11.305784
49.78,52.88,0.1593,0.5258,10.645316
49.81,37.27,0.07991,6.992,12.843603
49.89,53.05,0.04134,4.264,14.12857
49.65,36.74,0.01,16.62,15.630227
49.62,51.41,0.1168,6.287,11.30117
49.69,32.01,0.001523,6.73,16.015921
49.74,56.71,0.09276,6.349,12.126976
49.88,49.43,0.02954,4.811,14.798784
49.85,40.1,0.01016,9.309,15.606742
49.79,45.58,0.1251,9.877,11.35309
49.9,57.7,0.03865,1.803,14.443656
49.72,59.04,0.07263,5.566,12.985817
49.74,56.12,0.04895,16.24,13.940897
49.63,42.54,0.1907,5.333,10.893505
49.64,64.78,0.1994,12.99,10.430741
49.92,38.31,0.1034,2.412,11.69392
49.71,57.45,0.1793,12.04,10.71896
49.77,34.02,0.0618,9.175,13.372859
49.72,63.6,0.06685,17.79,13.070744
49.72,36.12,0.0377,6.132,14.575849
49.64,34.77,0.1005,9.099,11.931351
49.75,58.1,0.01386,4.331,15.478151
49.82,48.84,0.02055,4.2,15.186873
49.88,54.39,0.09851,13.79,11.712847
49.62,32.64,0.1927,12.85,11.271953
49.66,48.55,0.1601,17.42,11.327233
49.78,56.09,0.02615,15.58,14.920818
49.78,56.74,0.1983,2.663,10.378173
49.93,64.47,0.07334,17.33,12.666158
49.93,44.35,0.19,10.86,10.837942
49.73,31.09,0.05871,2.265,13.605428
49.95,53.41,0.05916,13.54,13.344924
49.7,56.68,0.01025,8.66,15.568165
49.84,33.59,0.05237,2.194,14.08735
49.71,35.06,0.05827,18.89,13.603729
49.93,42.69,0.02927,2.998,14.70997
49.82,63.03,0.0006634,6.494,16.005059
49.81,62.53,0.1633,10.47,10.774784
49.63,31.93,0.01596,2.782,15.35423
49.86,42.37,0.03398,11.77,14.577565
49.77,40.33,0.03177,15.39,14.647046
49.9,46.55,0.1671,8.449,11.077199
49.89,50.6,0.1028,11.6,11.546153
49.85,30.59,0.006571,8.8,15.723978
49.94,64.15,0.02001,13.22,15.029578
49.75,63.14,0.05681,12.72,13.490137
49.9,49.89,0.08069,16.7,12.434244
49.95,34.92,0.1588,11.35,11.320036
49.7,61.98,0.002838,14.09,15.950395
49.88,51.15,0.03353,19.61,14.614008
49.77,43.37,0.04646,16.92,13.941984
49.87,49.69,0.01552,4.373,15.376524
49.79,62.1,0.1774,13.45,10.903525
49.84,46.89,0.1469,6.276,11.075314
49.7,50.41,0.03079,14.21,14.66589
49.8,54.82,0.1892,1.523,10.220484
49.91,58.81,0.05072,8.412,13.646258
49.83,57.6,0.1658,18.45,10.995033
49.86,55.7,0.1733,9.169,10.8929
49.79,51.02,0.158,3.005,10.818834
49.68,48.02,0.1251,15.8,11.595499
49.61,41.85,0.1132,9.577,11.658629
49.81,56.33,0.1277,19.18,11.529311
49.76,58.8,0.1942,7.615,10.466881
49.61,37.58,0.01914,3.752,15.355256
49.6,37.18,0.1072,19.19,12.112779
49.87,53.96,0.07524,18.13,12.667151
49.89,43.82,0.07077,10.99,12.79853
49.86,55.77,0.02725,17.35,14.8367
49.69,40.44,0.1968,2.893,10.697659
49.81,33.94,0.191,14.01,11.154785
49.94,36.8,0.09053,4.307,12.475964
49.61,32.0,0.09745,13.23,12.228071
49.65,44.94,0.1963,13.47,10.960442
49.72,51.82,0.08014,19.7,12.650235
49.76,54.98,0.1809,4.298,10.477061
49.66,56.48,0.1615,17.97,11.138051
49.76,48.7,0.1965,15.53,10.863353
49.8,50.74,0.1925,3.169,10.399757
49.68,61.43,0.1186,16.86,11.437847
49.92,38.62,0.05189,18.32,13.888409
49.65,48.89,0.08503,1.549,12.742863
49.68,30.61,0.1486,13.24,11.739538
49.64,45.76,0.103,0.3826,12.086312
49.63,43.09,0.1471,10.09,11.186024
49.73,59.15,0.09461,16.7,11.925869
33.4,49.35,0.01861,14.98,18.660794
33.27,63.64,0.1853,15.18,12.772574
33.37,33.83,0.05125,5.488,17.415435
33.34,41.07,0.1603,19.68,13.533063
33.18,44.45,0.08085,5.594,16.073335
33.3,30.03,0.08464,6.621,16.073308
33.29,35.29,0.1171,6.848,14.645673
33.21,31.91,0.06571,10.69,16.562434
33.28,54.77,0.05038,5.062,17.297146
33.26,39.01,0.0785,1.304,16.358609
33.43,51.04,0.1179,7.51,14.023401
33.17,41.02,0.1481,13.53,13.506896
33.38,54.24,0.1144,14.35,14.403658
33.45,44.7,0.1412,10.81,13.375548
33.41,39.48,0.0169,5.431,18.774779
33.38,32.35,0.01442,17.67,18.820906
33.49,47.33,0.1806,8.146,12.633857
33.27,52.76,0.1825,15.03,12.757061
33.3,49.01,0.07427,0.3892,16.094147
33.15,54.1,0.174,8.663,12.544032
33.48,39.34,0.05889,7.164,16.979118
33.28,37.2,0.1204,18.17,14.218821
33.5,33.3,0.003043,9.656,19.320973
33.23,39.17,0.1767,19.56,13.412717
33.18,44.5,0.07213,18.64,16.314813
33.44,49.11,0.1665,16.45,13.177874
33.34,63.88,0.1273,8.231,13.633094
33.2,51.19,0.09203,1.539,15.641763
33.38,52.02,0.1233,19.55,14.108325
33.17,36.78,0.03208,5.015,17.991119
33.5,34.46,0.148,13.09,13.605896
33.21,63.13,0.09282,4.072,15.393445
33.31,51.38,0.1321,14.39,13.639178
33.23,41.67,0.07142,19.88,16.318252
33.46,38.09,0.1757,17.78,13.406992
33.4,47.37,0.01997,4.253,18.501894
33.46,51.23,0.03869,19.66,17.724999
33.31,36.64,0.03022,10.13,18.204348
33.32,57.85,0.08806,10.42,15.467953
33.33,46.21,0.05338,16.37,17.064024
33.22,37.62,0.09112,19.24,15.502321
33.36,38.69,0.148,10.39,13.410111
33.17,58.01,0.1613,0.6113,12.230854
33.24,58.97,0.03833,19.14,17.672019
33.3,54.28,0.02346,12.58,18.360651
33.23,47.96,0.155,4.66,12.746243
33.25,40.98,0.08746,16.22,15.700274
33.26,59.38,0.1564,13.3,12.790482
33.39,33.4,0.03659,13.66,17.906479
33.49,51.51,0.1917,19.91,12.980282
33.18,53.07,0.1708,14.63,12.885893
33.43,63.28,0.04761,15.61,17.245832
33.35,37.96,0.1787,12.42,13.183209
33.45,34.03,0.1379,10.07,13.695795
33.36,61.61,0.1465,12.89,12.846815
33.48,38.72,0.1082,3.701,14.649011
33.42,45.93,0.07433,17.49,16.193601
33.49,46.92,0.173,15.68,12.95062
33.2,54.01,0.08705,4.832,15.412523
33.19,44.58,0.1904,8.414,12.585117
33.22,39.83,0.1231,6.148,13.956023
33.46,37.12,0.1684,14.86,13.303461
33.47,36.53,0.1302,19.15,14.126766
33.26,30.42,0.1108,6.417,14.990989
33.16,52.4,0.1832,0.2259,12.128175
33.32,62.97,0.0184,12.22,18.56101
33.45,44.97,0.07989,16.46,15.784677
33.36,49.47,0.01808,3.629,18.643665
33.47,47.03,0.02072,0.3615,18.6175
33.24,45.27,0.009775,3.761,19.097587
33.28,56.29,0.05968,7.585,16.827378
33.39,36.52,0.1899,17.61,13.173087
33.36,46.07,0.02271,14.1,18.400834
33.33,40.48,0.1849,3.368,12.778686
33.44,44.44,0.1061,9.321,14.534934
33.21,45.7,0.1323,3.704,13.900557
33.25,62.93,0.1363,5.396,13.167794
33.41,50.02,0.01285,15.08,18.86907
33.16,53.35,0.04731,0.3696,17.178966
33.19,35.04,0.1898,18.95,13.497324
33.2,64.44,0.08265,14.46,15.581222
33.41,60.47,0.1634,15.25,12.826999
33.42,62.1,0.1818,10.62,12.541538
33.35,51.85,0.1054,13.65,14.619622
33.37,30.44,0.05791,3.156,16.829306
33.39,40.78,0.1882,10.97,12.913771
33.34,43.51,0.1642,4.31,12.833273
33.43,57.38,0.05473,3.315,17.097558
33.32,35.79,0.1951,6.601,12.773619
33.23,42.65,0.0869,6.337,15.813218
33.41,47.59,0.08796,5.434,15.41851
33.47,45.44,0.1838,11.15,12.792091
33.15,55.06,0.1338,10.2,13.398753
33.19,64.84,0.09262,1.025,15.515055
33.43,51.83,0.09391,6.842,14.964776
33.3,44.19,0.112,5.272,14.750926
33.28,51.57,0.1006,15.98,15.026755
33.33,58.8,0.05722,17.34,16.90182
33.25,47.83,0.1891,11.81,12.811022
33.29,45.07,0.01453,6.637,18.819944
59.6,40.71,0.182,16.37,10.332604
59.44,40.53,0.1315,8.623,10.656723
59.71,30.6,0.05461,6.534,12.345238
59.7,39.96,0.03746,17.63,13.201487
59.51,57.87,0.01531,15.43,14.081787
59.53,62.3,0.09538,1.201,10.59162
59.67,33.62,0.04608,15.44,12.748648
59.71,30.82,0.01953,6.314,13.826124
59.61,61.65,0.06863,2.497,11.649785
59.63,58.46,0.175,2.302,9.8024924
59.45,59.89,0.1219,5.428,10.143157
59.57,57.56,0.1173,11.34,10.53855
59.58,59.33,0.04667,12.91,12.724421
59.67,36.22,0.05774,10.15,12.2079
59.42,55.15,0.1236,15.32,10.585291
59.72,30.45,0.04882,1.775,12.68416
59.63,45.7,0.1377,5.665,10.484637
59.73,39.75,0.06354,0.4425,12.018007
59.64,62.32,0.0405,4.487,13.016302
59.62,32.09,0.1626,11.96,10.608573
59.47,55.9,0.1446,2.055,10.145613
59.67,38.35,0.162,19.85,10.681466
59.52,36.54,0.02411,15.24,13.670927
59.73,61.1,0.1511,3.505,9.9432138
59.48,36.19,0.1146,19.9,11.168045
59.49,59.36,0.03084,10.25,13.392622
59.59,40.19,0.1718,8.947,10.234369
59.65,46.87,0.1045,18.0,11.025336
59.53,36.03,0.01423,18.41,14.122483
59.48,41.59,0.01083,5.739,14.218895
59.46,62.24,0.1302,1.383,10.081075
59.44,53.62,0.1399,2.951,10.020224
59.65,47.21,0.1772,18.04,10.372212
59.74,45.52,0.006325,9.977,14.454309
59.59,48.86,0.06099,4.868,11.926616
59.56,53.26,0.07352,7.814,11.450992
59.42,41.64,0.08576,6.861,11.207096
59.45,63.78,0.1625,18.71,10.251138
59.61,37.85,0.1167,1.217,10.696037
59.5,56.43,0.1113,17.98,10.848381
59.55,56.34,0.04555,19.7,12.784191
59.59,64.62,0.1721,11.89,9.9984872
59.61,51.49,0.09788,0.3776,10.554631
59.56,53.35,0.1733,18.47,10.424834
59.49,33.76,0.1672,3.702,10.327102
59.6,38.07,0.08672,17.33,11.440786
59.59,44.33,0.06885,15.29,11.811468
59.57,57.98,0.04637,11.62,12.56699
59.5,48.15,0.04211,1.907,12.751847
59.56,57.82,0.1286,14.28,10.523216
59.72,48.24,0.03331,4.862,13.209992
59.43,44.95,0.187,18.15,10.291935
59.7,64.56,0.1289,0.3284,9.9450499
59.7,37.14,0.1081,14.26,11.109289
59.52,55.53,0.06667,10.29,11.828299
59.58,38.54,0.1682,8.252,10.307228
59.63,41.38,0.05128,16.71,12.648898
59.55,52.07,0.05277,15.8,12.484296
59.75,57.5,0.07251,17.96,11.72127
59.69,41.89,0.1497,2.445,10.252883
59.41,57.15,0.02995,4.016,13.286902
59.73,60.3,0.06919,3.972,11.856831
59.53,47.27,0.1957,9.591,9.9668127
59.44,56.66,0.007171,10.72,14.422826
59.46,50.42,0.1706,12.83,10.135031
59.61,33.82,0.005911,10.35,14.451807
59.47,55.26,0.1826,4.441,9.6958537
59.68,34.01,0.07202,9.554,11.832323
59.68,44.12,0.05058,4.998,12.69577
59.51,56.07,0.04614,12.95,12.791038
59.54,50.51,0.179,4.186,9.8142508
59.41,45.93,0.1676,15.58,10.365724
59.66,32.85,0.1334,4.175,10.715103
59.54,43.83,0.08275,17.5,11.331272
59.62,62.06,0.03464,11.06,13.194177
59.4,47.94,0.06757,15.74,11.79668
59.43,52.35,0.02854,10.48,13.42325
59.45,51.73,0.003652,7.233,14.557427
59.46,49.77,0.1893,5.892,9.8111725
59.72,38.39,0.1389,12.26,10.777104
59.57,56.79,0.1284,12.62,10.379164
59.41,40.97,0.1836,7.655,10.200285
59.67,58.69,0.09657,3.796,10.542323
59.54,58.55,0.1225,3.145,10.121235
59.64,46.34,0.09384,14.6,11.110552
59.49,32.89,0.1504,13.05,10.721382
59.48,42.93,0.1445,3.593,10.226883
59.65,32.21,0.117,11.43,11.12062
59.71,30.63,0.1602,4.085,10.492636
59.43,30.4,0.1426,12.43,10.888975
59.5,60.31,0.06443,7.813,11.718834
59.66,60.86,0.0751,6.143,11.589024
59.74,36.02,0.145,1.998,10.423905
59.41,46.65,0.1371,15.11,10.639738
59.69,33.2,0.1371,10.23,10.845167
59.64,61.01,0.1046,1.943,10.448482
59.51,33.28,0.1871,9.179,10.348652
59.54,30.9,0.07927,3.29,11.541723
59.69,64.19,0.0814,16.06,11.122879
59.74,35.85,0.0239,5.107,13.797139
38.86,43.34,0.06553,17.74,15.152552
38.99,47.48,0.1469,9.555,12.251113
39.03,64.23,0.1359,3.639,11.858216
38.87,31.53,0.00132,12.65,18.026652
39.07,41.21,0.1461,9.8,12.401213
38.99,37.45,0.05747,11.62,15.439382
38.87,54.94,0.05427,5.623,15.429413
39.08,51.4,0.1753,9.428,11.759388
38.88,48.55,0.1445,13.12,12.398085
39.1,41.61,0.05986,6.054,15.157544
38.96,44.11,0.1083,12.71,13.260456
38.79,39.78,0.1739,3.816,12.045721
38.76,42.65,0.0693,3.444,15.302465
39.03,45.0,0.1678,18.29,12.483774
38.83,37.0,0.05107,7.259,15.99594
38.82,33.13,0.08351,5.84,14.748813
39.04,53.47,0.1531,4.351,11.80722
39.08,55.64,0.007228,7.567,17.610976
39.08,37.54,0.1765,4.353,12.07551
38.76,58.07,0.06565,7.885,15.21268
38.83,34.93,0.1833,6.672,12.178691
38.78,61.03,0.07855,2.779,14.494436
39.0,61.11,0.1088,19.94,13.243405
38.91,47.57,0.1532,9.136,12.281738
39.09,41.76,0.005768,1.76,17.689966
38.77,51.67,0.1645,0.5762,11.731067
39.02,34.07,0.05885,12.44,15.514738
38.96,35.52,0.1438,3.384,12.419997
38.89,55.35,0.07658,1.676,14.873177
38.86,50.28,0.01028,18.7,17.601349
38.87,46.9,0.1794,7.464,11.954527
39.02,51.77,0.01379,5.873,17.412527
39.07,53.5,0.1142,18.8,13.039971
38.8,42.06,0.05371,14.66,15.709329
38.77,61.46,0.1783,1.717,11.394923
39.09,30.55,0.02633,6.516,16.925838
38.97,34.9,0.007263,4.008,17.687735
38.95,47.51,0.09717,11.18,13.561431
38.8,63.01,0.03695,14.19,16.311036
38.85,59.25,0.07367,0.9232,14.500597
39.09,43.37,0.1315,15.23,12.69072
38.84,57.23,0.1945,7.558,11.644439
39.06,55.89,0.1526,8.779,11.983117
38.96,34.39,0.174,13.11,12.502195
38.83,36.44,0.1473,4.248,12.438722
38.95,60.9,0.149,1.165,11.590767
38.82,43.23,0.08828,11.81,14.243109
38.76,44.11,0.06802,9.954,15.185174
38.81,30.28,0.1279,3.515,12.876615
38.78,54.01,0.1836,8.504,11.668849
38.99,50.38,0.1561,9.683,12.161007
38.8,34.43,0.1957,0.532,11.836697
38.84,44.93,0.1358,4.288,12.219921
38.77,55.94,0.02712,16.73,16.835464
38.93,52.42,0.1164,14.96,12.868528
38.9,62.15,0.1405,11.86,12.132908
38.89,48.44,0.008169,3.909,17.671508
39.02,50.4,0.1869,5.203,11.45928
39.0,46.87,0.144,6.328,12.174394
39.04,42.97,0.1722,4.757,11.88459
39.05,58.38,0.04437,3.138,15.900097
38.93,47.11,0.008526,1.043,17.634939
38.88,47.6,0.1293,17.56,12.814608
38.94,31.92,0.1638,6.529,12.52188
38.94,34.49,0.05785,13.79,15.386286
39.07,44.09,0.09379,0.3981,13.670017
38.98,34.06,0.06949,3.476,15.303018
38.91,40.35,0.05532,11.74,15.674567
38.97,51.61,0.1409,0.09031,11.82342
38.8,53.58,0.07735,10.29,14.666155
39.01,51.43,0.1824,1.285,11.480397
38.92,38.56,0.05553,4.896,15.803815
38.88,59.06,0.01626,18.4,17.346566
39.06,46.1,0.08839,6.649,14.243344
38.81,61.48,0.1343,2.22,11.944387
38.78,36.27,0.08931,8.256,14.40978
38.82,63.04,0.06451,3.872,15.300404
38.97,44.39,0.06991,6.801,15.087081
38.92,41.31,0.1015,8.26,13.523362
39.03,60.68,0.01629,1.454,17.212225
39.05,56.4,0.003277,5.834,17.847163
38.94,60.56,0.1211,12.42,12.661552
38.85,47.93,0.02323,9.342,16.961117
39.05,57.05,0.1318,15.6,12.397252
38.91,41.51,0.1153,10.66,13.096044
39.01,31.43,0.09902,14.95,13.898268
39.0,51.8,0.1713,16.77,12.155814
38.89,38.5,0.1327,1.15,12.447244
38.9,47.19,0.1608,10.95,12.177926
38.85,38.78,0.01717,7.862,17.307976
39.06,53.67,0.08143,6.707,14.091093
38.97,43.42,0.1253,10.87,12.725644
38.89,39.32,0.008006,0.8521,17.68862
39.04,62.21,0.1985,10.47,11.428322
38.82,64.87,0.1213,3.597,12.757219
38.93,41.68,0.06721,11.96,15.12456
38.79,48.77,0.07539,0.4873,15.070282
38.98,35.04,0.1597,14.01,12.640391
38.92,33.55,0.1831,12.12,12.34552
38.75,58.82,0.1696,1.647,11.470714
30.91,43.26,0.1329,6.578,14.416136
30.8,54.67,0.0722,7.925,16.771526
31.0,32.6,0.1694,17.88,14.026136
30.91,30.59,0.15,16.89,14.341337
30.79,40.44,0.1328,11.83,14.331087
30.84,31.03,0.05848,8.898,17.810365
30.74,51.83,0.02491,10.1,19.148725
30.95,52.11,0.04096,15.41,18.342747
31.0,53.19,0.07898,13.22,16.481738
30.89,60.75,0.13,13.45,14.238713
30.86,43.32,0.01407,13.82,19.599528
30.74,34.96,0.1029,2.869,16.096074
30.93,30.93,0.0831,3.904,16.505892
30.85,31.19,0.0825,1.915,16.968192
31.02,57.88,0.02305,19.68,19.078516
30.77,57.2,0.1608,12.18,13.178666
31.04,41.77,0.02456,10.7,19.038535
30.98,39.13,0.004689,16.23,19.958733
31.01,34.55,0.1851,9.861,13.417595
30.75,49.22,0.1037,1.006,15.897842
30.97,44.13,0.1122,16.79,15.333611
30.96,62.94,0.0994,15.94,15.608101
30.81,52.3,0.1028,17.76,15.606296
30.73,59.97,0.1695,18.92,13.502733
30.94,31.43,0.05195,18.77,17.894599
31.03,33.2,0.04531,8.508,18.220603
30.79,59.16,0.1317,5.624,13.895949
30.89,32.1,0.1276,14.28,14.581914
31.02,46.71,0.01955,4.437,19.225266
30.75,60.47,0.1366,16.98,13.904223
30.71,47.21,0.1235,16.13,14.708502
30.71,61.12,0.01197,16.99,19.75023
30.87,59.84,0.1906,14.41,12.830174
30.92,44.25,0.1883,18.93,13.46632
30.95,35.85,0.1589,3.356,13.421282
30.9,63.51,0.07994,16.16,16.458684
30.72,31.22,0.1552,1.739,13.986308
30.93,36.09,0.1995,10.13,13.201211
30.76,34.27,0.1907,19.01,13.793686
30.79,56.87,0.008229,4.197,19.861214
30.88,30.85,0.07997,7.593,16.904819
30.73,48.27,0.01199,10.44,19.694667
30.91,61.07,0.1362,11.0,13.7043
30.84,61.84,0.162,6.316,12.663837
30.77,58.92,0.1366,16.89,13.924158
30.71,64.3,0.1604,7.522,13.02751
30.74,59.32,0.02239,12.94,19.231461
30.98,55.43,0.02091,18.07,19.210313
30.92,46.42,0.1897,18.13,13.464011
30.86,64.45,0.09092,16.69,16.041914
30.83,50.56,0.1549,19.44,13.713767
31.04,31.78,0.1563,5.709,13.76927
30.97,45.49,0.181,14.52,13.246091
30.75,48.13,0.18,16.95,13.501484
30.83,37.78,0.1485,1.17,13.674451
30.93,57.21,0.1374,10.83,13.619921
30.86,63.68,0.007788,2.942,19.891299
31.01,34.98,0.1133,0.4936,14.996051
30.78,61.58,0.04107,11.3,18.340384
30.72,53.72,0.1591,19.58,13.881337
30.96,64.27,0.1122,18.98,15.195214
30.76,52.53,0.1646,13.93,13.417273
30.87,53.15,0.1736,19.6,13.579571
31.04,34.24,0.06295,13.16,17.252471
30.99,44.96,0.0294,18.57,18.783249
30.99,35.15,0.0774,16.39,16.802116
